sym,name,years_in,sector,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PNW,Pinnacle West,24,Utilities,13.944444444444445,16.85298387096774,14.414126984126984,14.700357142857142,17.852896825396826,19.74952380952381,20.775059760956175,22.20019920318725,18.032806324110673,17.64765873015873,23.32829365079365,27.69353174603175,33.29968,38.56960317460318,40.772936507936514,46.93805555555555,57.34666666666667,68.48836653386455,66.86258964143425,79.1681746031746,71.97458498023715,71.04674603174603,70.480796812749,73.951
PXD,Pioneer Natural Resources,15,Energy,9.472261904761906,13.85483870967742,17.990555555555556,20.318333333333335,26.045079365079363,35.27571428571429,34.06856573705179,36.388247011952195,39.494980237154145,22.921230158730157,51.13837301587302,71.9375,82.33872,125.81412698412699,155.62535714285713,116.5734126984127,129.27357142857142,133.07940239043825,142.53856573705178,114.43011904761904,83.61086956521739,135.52694444444444,218.5816733067729,227.36849999999998
PNC,PNC Financial Services,35,Financials,27.52400793650794,34.26072580645161,27.363730158730156,27.576825396825395,32.39623015873016,34.84484126984127,44.64374501992032,47.53549800796813,43.66130434782608,29.475119047619046,41.589325396825394,41.407579365079364,45.40912,54.19738095238095,66.52900793650794,74.65412698412699,74.22242063492064,107.11924302788844,122.50087649402391,120.06099206349207,108.87743083003953,177.0945634920635,167.92211155378484,160.56
POOL,Pool Corporation,3,Consumer Discretionary,5.223015873015873,7.785564516129032,9.662420634920634,12.607023809523808,20.604603174603174,26.486785714285716,32.11203187250996,25.53776892430279,15.906719367588932,15.204880952380952,18.281388888888888,23.32404761904762,33.62644,46.067142857142855,52.283293650793645,65.76833333333333,85.68083333333333,108.99219123505976,142.3941832669323,177.9290873015873,269.8588932806324,435.997619047619,380.32657370517927,344.4615
PPG,PPG Industries,66,Materials,13.516150793650795,15.24915322580645,16.088214285714287,16.582579365079365,19.938015873015875,21.719761904761906,22.220717131474103,25.821274900398407,21.367628458498025,18.709404761904764,27.42892857142857,34.623373015873014,44.6686,67.24218253968253,86.86861111111111,94.8209126984127,91.09511904761905,97.82394422310757,99.91019920318725,108.66694444444444,110.80703557312253,154.40003968253967,127.16159362549801,128.323
PPL,PPL Corporation,22,Utilities,5.1057539682539685,7.924032258064517,6.280119047619047,7.53936507936508,9.361349206349207,12.095515873015874,13.969681274900397,20.21824701195219,19.775612648221344,14.64936507936508,13.649087301587302,14.504484126984128,15.77248,17.831349206349206,20.476349206349205,22.061825396825398,25.72309523809524,27.949482071713145,23.07434262948207,26.2184126984127,24.901422924901187,26.665555555555557,27.509402390438247,29.548000000000002
PFG,Principal Financial Group,21,Financials,,13.113958333333334,15.869087301587303,18.05063492063492,21.17996031746032,26.065277777777776,32.16207171314741,37.856374501992036,27.002529644268776,13.041190476190476,17.325079365079365,18.85357142857143,18.59364,28.06876984126984,35.93706349206349,37.953690476190474,35.59154761904762,51.449800796812745,47.05011952191235,46.35373015873016,38.68442687747036,59.67666666666667,73.17466135458167,87.949
PG,Procter & Gamble,66,Consumer Staples,19.23190476190476,19.561088709677417,25.035317460317458,26.40063492063492,31.789087301587305,33.45603174603175,36.87501992031872,41.73123505976096,42.74581027667984,36.2318253968254,42.59130952380953,45.071706349206345,48.362,59.324126984126984,64.13039682539683,63.68015873015873,69.51023809523811,76.60784860557769,72.92366533864542,101.69154761904763,119.32177865612648,133.52912698412698,144.6024701195219,146.246
PGR,Progressive Corporation,26,Financials,3.618452380952381,5.754233870967742,7.5809523809523816,9.514523809523808,12.059484126984126,14.102301587301588,14.427051792828685,12.628924302788844,10.918300395256917,9.656150793650793,12.452103174603174,13.449960317460317,14.82724,18.801111111111112,19.575119047619047,23.360119047619047,27.067341269841272,37.6385657370518,53.7293625498008,66.51154761904762,79.10786561264823,93.24269841269842,116.99812749003983,131.8585
PLD,Prologis,20,Real Estate,9.572619047619048,11.078145161290323,13.214761904761904,14.533412698412699,18.87194444444444,23.376031746031746,30.850278884462153,34.73203187250996,27.15584980237154,12.689761904761905,17.88361111111111,22.133650793650794,24.52364,29.27305555555556,31.392896825396825,33.18980158730159,39.788134920634924,50.277529880478085,56.913824701195225,72.08845238095239,88.49533596837945,119.59150793650794,128.25346613545815,120.99249999999999
PRU,Prudential Financial,21,Financials,,17.1025,17.20575396825397,19.41277777777778,26.207857142857144,36.7138492063492,44.714581673306775,55.084183266932264,37.70584980237154,23.474722222222223,34.89857142857143,36.32928571428571,35.958800000000004,49.299087301587306,60.70789682539682,60.03111111111111,59.279603174603174,83.45916334661355,80.2415139442231,77.45087301587301,60.1703557312253,92.4425,100.50131474103587,99.354
PEG,Public Service Enterprise Group,66,Utilities,7.26015873015873,9.212540322580645,8.194126984126985,9.23638888888889,10.608849206349205,15.122261904761904,17.46442231075697,23.40207171314741,22.25901185770751,18.193015873015874,19.50107142857143,20.711984126984127,20.89572,23.150515873015873,27.542420634920635,31.14043650793651,34.254642857142855,37.73832669322709,43.9091235059761,51.81706349206349,48.85324110671937,57.74968253968254,62.30613545816733,61.2255
PTC,PTC,2,Information Technology,36.1206746031746,25.237943548387097,10.355912698412698,7.640198412698412,12.216468253968255,15.082460317460319,16.067370517928286,18.359203187250994,16.236205533596838,12.35142857142857,18.585198412698414,20.94813492063492,22.073880000000003,26.521190476190476,37.01678571428571,36.22257936507937,38.79238095238095,56.37677290836653,86.34195219123507,80.45579365079365,82.49770750988142,130.873373015873,113.54988047808764,129.22750000000002
PSA,Public Storage,18,Real Estate,9.8815873015873,13.473870967741936,16.447658730158732,18.330793650793648,25.649761904761903,33.96178571428572,45.596693227091635,49.084900398406376,48.050474308300394,41.53460317460317,59.083571428571425,75.5063492063492,93.95852000000001,108.6920634920635,123.06492063492064,153.37194444444447,182.0870238095238,168.81239043824704,169.07876494023904,194.37305555555557,185.8601185770751,266.42829365079365,315.42354581673305,285.72249999999997
PHM,PulteGroup,39,Consumer Discretionary,5.427420634920635,8.034233870967743,10.112857142857143,13.84579365079365,22.444682539682542,33.150238095238095,28.625059760956177,18.68346613545817,10.64905138339921,9.015079365079366,8.234047619047619,5.660039682539682,10.32472,16.469841269841268,17.155,18.122222222222224,17.191507936507936,23.508685258964146,26.796215139442232,31.20047619047619,37.640513833992095,50.32015873015873,43.46613545816733,50.2795
QRVO,Qorvo,8,Information Technology,,,,,,,,,,,,,,,,64.94099206349206,51.25011904761905,69.61892430278884,75.00677290836654,76.41015873015873,117.79241106719367,176.17865079365077,107.38733067729085,101.292
PWR,Quanta Services,14,Industrials,37.342261904761905,22.76225806451613,8.598571428571429,6.033293650793651,6.753373015873016,9.887222222222222,16.079442231075696,26.41996015936255,24.638853754940712,21.303611111111113,19.341547619047617,20.04138888888889,22.99852,27.818373015873014,33.23876984126984,25.64043650793651,24.61313492063492,35.06549800796813,33.8804780876494,37.02757936507937,46.11225296442688,97.1501984126984,128.100796812749,145.13
QCOM,Qualcomm,24,Information Technology,30.969325396825397,19.70435483870968,11.294563492063492,12.933809523809524,23.664007936507936,26.317857142857143,28.66386454183267,28.23637450199203,29.64584980237154,29.71825396825397,29.688690476190477,39.45059523809523,45.17684,50.02857142857143,58.540396825396826,49.41809523809524,46.963968253968254,48.15741035856574,54.04581673306773,65.7043253968254,96.7287351778656,140.17813492063493,136.7262549800797,121.4135
DGX,Quest Diagnostics,21,Health Care,15.062579365079365,22.584032258064518,26.66281746031746,23.174126984126985,32.35785714285714,38.68345238095238,42.532310756972116,40.97438247011952,38.472648221343874,41.779444444444444,41.82317460317461,44.060833333333335,47.71096,48.58547619047619,49.81337301587301,60.55849206349206,68.8177380952381,89.82306772908366,93.30055776892429,90.75944444444445,107.01758893280633,134.20789682539683,136.0508764940239,148.739
RL,Ralph Lauren Corporation,16,Consumer Discretionary,13.940436507936507,20.03584677419355,19.241984126984125,20.178809523809527,27.795436507936508,36.21964285714286,49.687848605577685,66.920796812749,47.65747035573123,47.69595238095238,72.05246031746032,107.83531746031746,129.34104,143.8057142857143,137.72738095238097,110.9306746031746,85.5111507936508,74.00868525896415,109.44139442231076,102.83011904761904,79.17272727272727,113.77448412698413,101.18741035856574,119.1045
RJF,Raymond James,6,Financials,5.276150793650793,6.86625,6.837738095238095,7.31095238095238,8.71015873015873,10.6084126984127,15.29621513944223,16.79187250996016,13.684822134387353,10.859841269841269,15.260952380952382,18.240436507936508,20.4204,25.820833333333336,30.91940476190476,33.64876984126984,33.15404761904762,48.90593625498008,55.571354581673305,52.58126984126984,49.81197628458498,85.7851984126984,103.43107569721116,112.522
RTX,Raytheon Technologies,66,Industrials,12.091507936507936,13.713548387096774,13.08531746031746,14.806468253968253,19.031111111111112,21.68547619047619,26.28195219123506,31.016494023904382,28.173478260869565,25.025277777777777,33.205357142857146,38.03297619047619,38.27892,49.53369047619047,57.19900793650793,55.887976190476195,54.238373015873016,64.3199203187251,72.07573705179283,76.15523809523809,63.822885375494074,79.30035714285714,92.23179282868526,98.476
O,Realty Income,8,Real Estate,3.175952380952381,4.231774193548387,5.482619047619047,6.685238095238096,8.100277777777778,9.31642857142857,10.062948207171315,12.222350597609562,11.258379446640316,11.41515873015873,17.218611111111112,19.393690476190475,23.6418,27.180396825396826,28.79718253968254,33.768412698412696,44.65257936507937,43.44183266932271,44.026892430278885,59.55376984126984,53.4405138339921,60.74670634920635,64.80223107569721,65.575
REG,Regency Centers,6,Real Estate,7.590515873015873,9.559637096774193,12.312738095238094,15.404404761904761,20.62170634920635,26.746349206349205,33.59705179282869,39.469203187251,30.882727272727273,19.673015873015874,23.659166666666664,26.68626984126984,30.917,35.77055555555555,39.819563492063494,48.62095238095238,57.735396825396826,52.084103585657374,50.540916334661354,56.208690476190476,40.78786561264822,59.2175,62.42752988047808,64.0085
REGN,Regeneron,10,Health Care,27.334484126984126,28.377459677419353,18.884563492063492,14.755674603174603,10.835198412698412,8.298174603174603,16.115179282868525,20.549402390438246,18.979446640316205,17.717182539682536,26.212896825396825,51.10666666666666,130.83396000000002,239.86119047619047,333.66757936507935,498.73309523809525,394.49996031746036,422.48298804780876,351.6680478087649,343.50642857142856,532.3579841897233,558.3248015873016,662.516374501992,725.14
RF,Regions Financial Corporation,25,Financials,8.859246031746032,12.274153225806451,14.397103174603176,15.381626984126985,17.91734126984127,19.77138888888889,22.218167330677293,20.910876494023906,10.30695652173913,3.597857142857143,5.196984126984128,4.264722222222223,4.859520000000001,6.820476190476191,7.8914285714285715,7.638769841269841,7.816825396825396,12.160876494023904,15.220478087649402,13.39047619047619,11.388300395256916,19.785238095238096,21.11601593625498,22.25
RSG,Republic Services,15,Industrials,6.049444444444444,7.84883064516129,8.501309523809523,9.77674603174603,12.551071428571428,15.471706349206348,18.256772908366532,20.868605577689245,20.54418972332016,17.57865079365079,22.034642857142856,22.369246031746034,22.2362,27.029761904761905,30.673809523809524,35.71035714285714,43.873650793650796,57.14027888446215,64.65250996015936,79.12261904761905,85.3605533596838,111.1411507936508,131.77195219123507,124.94200000000001
RMD,ResMed,6,Health Care,6.588611111111111,10.67,7.1401587301587295,8.167936507936508,10.129960317460318,14.22563492063492,18.540557768924305,19.35250996015936,17.24486166007905,18.048134920634922,26.758809523809525,25.667420634920635,29.328319999999998,41.41988095238095,43.772222222222226,53.69119047619048,56.15384920634921,70.55406374501992,98.64645418326693,118.88511904761904,173.32478260869564,233.44753968253968,224.18828685258964,220.94099999999997
RHI,Robert Half,23,Industrials,19.78920634920635,17.82556451612903,15.584642857142857,13.347420634920635,18.818333333333335,22.285,27.07569721115538,25.004302788844623,17.60312252964427,17.19527777777778,21.152182539682542,21.88547619047619,23.12532,30.298055555555553,40.20337301587302,47.4315873015873,35.72714285714286,43.36948207171314,58.02505976095617,54.94047619047619,50.86818181818182,89.53146825396826,89.38378486055778,77.4165
ROK,Rockwell Automation,21,Industrials,9.126746031746032,9.973629032258065,12.219126984126984,16.962619047619047,24.997341269841268,36.901587301587305,45.46912350597609,46.710796812749,33.00351778656126,26.091706349206348,43.95964285714286,59.66130952380952,59.83204,78.64722222222221,97.94480158730158,96.25301587301587,101.13718253968254,148.94051792828685,161.8072111553785,159.3204365079365,202.36549407114626,282.85388888888895,245.8784860557769,273.3195
ROL,"Rollins, Inc.",5,Industrials,0.6719444444444445,0.8203225806451613,0.9194841269841271,1.3567063492063491,1.6532142857142857,1.9632142857142856,2.1457370517928287,2.6129083665338646,2.6846640316205534,2.8530555555555557,3.732738095238095,4.999206349206349,5.6174,6.643412698412699,7.959642857142857,10.392142857142858,11.673095238095238,17.178366533864544,22.797211155378488,23.53825396825397,30.29320158102767,35.00904761904762,35.12669322709163,36.433
ROP,Roper Technologies,14,Information Technology,13.861150793650795,17.341370967741934,17.865,17.436785714285712,24.328849206349204,32.04988095238095,41.582509960159356,53.70175298804781,50.67565217391304,43.066944444444445,57.398968253968256,75.0404761904762,95.50952000000001,118.54150793650793,136.92055555555558,163.45198412698414,168.54281746031745,221.30382470119523,275.1404780876494,335.3469841269841,379.5828458498024,446.1243650793651,424.0203187250996,440.73999999999995
ROST,Ross Stores,14,Consumer Discretionary,1.691984126984127,2.5427822580645163,4.019563492063492,4.593293650793651,5.546666666666667,5.703174603174603,5.900039840637451,6.4004382470119525,6.973399209486166,8.712380952380952,12.013253968253968,17.294603174603175,27.1402,30.296944444444446,33.78539682539682,46.897936507936514,55.806269841269845,60.71792828685259,82.02617529880477,98.47789682539683,95.33154150197629,116.12761904761905,91.82916334661354,118.1335
RCL,Royal Caribbean Group,9,Consumer Discretionary,19.14484126984127,14.683870967741935,14.698253968253969,18.35333333333333,34.41785714285714,36.32718253968254,32.31832669322709,33.75207171314741,21.662964426877473,13.411507936507936,26.64813492063492,28.88047619047619,24.44096,32.45865079365079,52.43333333333334,76.07706349206349,69.38841269841271,102.94637450199204,110.1888047808765,112.78940476190476,65.99138339920948,82.1556746031746,58.304223107569726,60.407000000000004
SPGI,S&P Global,66,Financials,18.353650793650793,20.236169354838708,21.26952380952381,21.264960317460318,27.678015873015873,33.23650793650794,40.96346613545817,43.32549800796813,27.16905138339921,21.629920634920634,26.198531746031744,33.41234126984127,41.10124,53.094682539682545,74.57178571428571,91.38551587301588,101.94904761904762,137.18043824701195,183.8916733067729,223.62801587301587,309.36482213438734,396.83214285714286,359.88868525896413,359.6145
CRM,Salesforce,15,Information Technology,,,,,3.9946268656716417,5.192063492063492,8.6202390438247,11.693505976095619,13.427391304347827,11.369801587301588,24.211984126984127,32.933412698412695,35.72744,45.94428571428571,57.25361111111111,70.6554365079365,74.55396825396825,90.25948207171315,132.20964143426295,155.1048015873016,200.86529644268774,247.36531746031744,176.66653386454183,150.529
SBAC,SBA Communications,6,Real Estate,39.53678571428571,20.9945564516129,2.4509523809523808,2.463015873015873,5.418888888888889,12.427142857142856,23.418804780876492,31.14808764940239,27.506758893280633,24.714285714285715,35.363611111111105,37.74214285714286,54.89464,75.03944444444444,99.49781746031746,111.67361111111111,100.93396825396826,131.59537848605578,157.610796812749,213.51876984126986,283.08335968379447,311.19904761904763,313.3922310756972,292.56550000000004
SLB,Schlumberger,66,Energy,24.36793650793651,18.987822580645158,16.01031746031746,15.390952380952381,21.53543650793651,27.528888888888886,43.92605577689243,59.50422310756972,58.8595652173913,38.882619047619045,48.04833333333333,60.116904761904756,53.84784,62.14940476190476,77.09904761904761,65.18519841269841,63.11186507936508,59.58681274900399,54.44498007968128,35.11515873015873,19.85501976284585,28.516626984126983,41.21410358565737,55.748000000000005
STX,Seagate Technology,11,Information Technology,,,5.392142857142857,8.557420634920634,7.278452380952381,9.215158730158729,12.51577689243028,13.1300796812749,8.601541501976286,5.820396825396825,8.705793650793652,8.254920634920634,16.2966,25.711468253968253,36.60964285714285,33.19146825396825,22.421388888888888,30.310956175298806,41.36215139442231,41.90686507936508,46.113794466403164,80.36904761904762,73.9820717131474,58.8925
SEE,Sealed Air,66,Materials,18.02079365079365,14.12516129032258,12.18484126984127,16.588730158730158,18.20365079365079,18.635238095238094,20.29633466135458,21.60127490039841,16.54604743083004,14.0984126984127,17.50456349206349,18.12956349206349,14.33096,22.304126984126984,30.41468253968254,42.5231746031746,41.695079365079366,41.516334661354584,38.37191235059761,39.50996031746032,34.66162055335968,53.505515873015874,57.536812749003985,52.8135
SRE,Sempra Energy,22,Utilities,8.89515873015873,11.844032258064518,11.446031746031746,14.148730158730158,18.3681746031746,23.108650793650796,28.259721115537847,36.60657370517928,32.933359683794464,31.342142857142857,33.88654761904762,36.34448412698413,46.4938,61.623650793650796,77.33027777777778,80.91043650793651,83.39190476190475,93.66521912350598,95.74227091633466,118.59547619047619,117.66762845849803,122.7488888888889,151.36035856573704,157.0825
NOW,ServiceNow,4,Information Technology,,,,,,,,,,,,,31.201984126984126,42.348174603174606,59.894444444444446,77.06123015873015,71.86884920634921,105.25601593625497,173.6888047808765,254.85698412698412,409.0078260869565,574.9914682539683,469.0132270916335,417.62399999999997
SHW,Sherwin-Williams,59,Materials,5.154285714285714,5.726935483870967,6.85186507936508,7.306309523809524,10.084166666666667,11.593333333333334,13.84003984063745,17.713067729083665,15.110790513833994,15.851746031746032,20.718888888888888,24.16734126984127,38.44432,53.49123015873016,64.71761904761905,84.07015873015874,87.01015873015874,108.9908764940239,131.44852589641434,157.40984126984125,199.5097233201581,278.16757936507935,248.08988047808765,238.644
SPG,Simon Property Group,21,Real Estate,8.029007936507936,9.940725806451614,12.988571428571428,16.713293650793652,23.79634920634921,31.938492063492063,41.20286852589641,50.07545816733068,42.80814229249012,29.877619047619046,49.07746031746032,65.12111111111112,88.08064,96.63956349206349,109.41738095238095,129.11988095238095,141.38345238095238,121.83354581673308,129.87689243027887,131.97559523809522,68.6892885375494,116.08789682539683,111.60665338645418,121.18350000000001
SWKS,Skyworks Solutions,8,Information Technology,39.66924603174603,22.29217741935484,9.013849206349207,7.072420634920635,8.398730158730158,5.753571428571429,5.179043824701195,6.669681274900398,6.980276679841897,8.723650793650794,16.12531746031746,21.630396825396826,21.85744,20.68424603174603,41.88642857142857,79.0606746031746,63.272579365079366,91.27677290836654,85.3915139442231,78.44162698412698,120.2409090909091,167.66436507936507,107.86609561752988,101.64750000000001
SJM,J.M. Smucker Company (The),15,Consumer Staples,10.238611111111112,14.721935483870968,18.818571428571428,21.980238095238096,26.478214285714287,27.34420634920635,26.138964143426296,32.37721115537849,30.368616600790514,33.13289682539683,43.711190476190474,53.67039682539683,60.66383999999999,78.9054761904762,79.21468253968253,92.14281746031746,110.64956349206349,102.87330677290836,97.66693227091633,99.26666666666667,103.18280632411067,120.31583333333333,135.9552589641434,153.081
SNA,Snap-on,41,Industrials,14.86797619047619,16.37991935483871,17.711349206349208,17.747460317460316,20.664603174603172,23.084126984126982,28.55183266932271,34.79848605577689,35.33940711462451,24.596865079365077,35.09563492063492,43.30531746031746,52.92496,75.19821428571429,99.19900793650794,130.93142857142857,134.3295634920635,140.52565737051793,143.44613545816733,144.5670634920635,136.83051383399211,208.5184126984127,212.20549800796815,239.2195
SEDG,SolarEdge,2,Information Technology,,,,,,,,,,,,,,,,27.07902564102564,20.00031746031746,22.85426294820717,46.4707171314741,62.93261904761905,174.89715415019765,285.28746031746033,277.20669322709165,300.0505
SO,Southern Company,66,Utilities,5.657420634920635,8.161129032258065,10.465992063492063,11.845912698412699,12.869404761904763,15.099960317460317,15.778525896414342,17.66374501992032,18.388537549407115,16.78765873015873,19.8418253968254,23.95595238095238,28.043400000000002,28.214761904761904,30.062698412698413,31.914761904761907,37.273492063492064,38.63788844621514,36.85996015936255,47.80920634920635,51.9404347826087,58.828769841269846,68.89266932270917,68.487
LUV,Southwest Airlines,29,Industrials,13.511706349206348,16.51983870967742,14.682936507936507,14.649325396825397,13.530357142857143,13.458769841269842,15.039721115537848,13.505776892430278,11.544466403162055,7.297380952380952,11.431904761904763,9.530357142857143,8.27596,13.118849206349205,26.994246031746034,38.605515873015875,39.48583333333333,54.33908366533865,54.15796812749004,51.956785714285715,39.556798418972335,52.0634126984127,39.658964143426296,35.6165
SWK,Stanley Black & Decker,41,Industrials,14.910119047619046,22.6104435483871,23.992976190476192,17.969563492063493,27.498531746031748,30.494880952380953,33.14776892430279,38.85677290836653,30.939762845849803,28.244880952380953,44.03626984126984,52.048968253968255,56.10852,65.88353174603175,72.39571428571429,86.54059523809524,97.62214285714285,126.41247011952191,128.94800796812748,130.57329365079366,139.98715415019763,182.9815476190476,111.81446215139442,83.923
SBUX,Starbucks,23,Consumer Discretionary,3.7530555555555556,3.9379032258064517,4.448769841269841,5.307261904761905,8.838333333333335,10.70722222222222,14.079561752988047,11.283067729083665,6.080592885375494,6.2849603174603175,10.516785714285714,15.457142857142857,21.2312,28.34829365079365,32.193492063492066,46.04833333333333,49.55484126984127,50.99422310756972,52.29326693227092,75.67416666666666,78.50359683794467,108.05416666666667,86.21338645418327,105.609
STT,State Street Corporation,20,Financials,35.672063492063494,34.53197580645161,31.79162698412698,29.63746031746032,34.002698412698415,35.31162698412699,44.979003984063745,51.446135458167326,48.21276679841897,31.01468253968254,31.570833333333336,31.763214285714284,33.53292,51.083531746031746,56.757817460317455,60.796349206349205,53.94432539682539,75.14266932270917,78.96860557768925,57.47253968253968,60.672252964426875,81.81178571428572,74.5803984063745,84.0275
STLD,Steel Dynamics,1,Materials,1.923531746031746,1.9852822580645162,2.459761904761905,2.4698015873015873,4.92031746031746,5.476190476190476,9.369402390438246,15.329402390438247,17.70383399209486,10.05297619047619,11.462023809523808,11.460873015873016,10.06124,12.830158730158729,16.128650793650795,16.1784126984127,21.616626984126984,31.514063745019918,39.45956175298805,29.06376984126984,27.427470355731224,55.47031746031746,79.13119521912351,108.774
STE,Steris,4,Health Care,8.303809523809523,13.719637096774193,16.01325396825397,17.29392857142857,17.243214285714284,18.445476190476192,18.201434262948208,20.95828685258964,22.923399209486167,21.080357142857142,27.036984126984127,27.722698412698414,28.0042,37.791468253968254,48.409642857142856,62.18813492063492,64.11543650793651,75.31123505976095,99.56314741035855,132.47686507936507,158.32158102766797,204.4111111111111,207.29665338645418,198.893
SYK,Stryker Corporation,23,Health Care,16.555079365079365,22.033145161290324,23.518690476190475,29.51638888888889,38.60507936507936,39.75904761904762,39.14832669322709,55.174621513944224,50.21260869565218,35.01563492063492,44.08869047619048,46.94059523809524,46.67204,60.08075396825397,74.67702380952382,87.26150793650794,102.3718253968254,131.2242231075697,158.3358565737052,190.51642857142858,194.47683794466403,251.82742063492066,230.65557768924305,254.92249999999999
SYF,Synchrony Financial,8,Financials,,,,,,,,,,,,,,,22.441682242990655,27.146468253968255,24.794484126984127,28.061274900398406,28.731513944223106,30.43126984126984,24.07122529644269,43.567817460317464,35.08517928286852,34.011
SNPS,Synopsys,6,Information Technology,20.429365079365077,25.590766129032257,23.690357142857145,27.79634920634921,24.636666666666667,18.240158730158733,21.055577689243027,26.46390438247012,21.778498023715414,20.648095238095237,23.21186507936508,26.31392857142857,30.72568,36.03650793650794,39.863888888888894,47.75908730158731,52.71301587301588,76.18115537848605,89.79772908366533,123.23646825396825,185.79541501976283,287.6629365079365,316.5094820717132,337.165
SYY,Sysco,37,Consumer Staples,11.80638888888889,15.240040322580645,16.475119047619046,17.959880952380953,21.198373015873013,20.691666666666666,19.49605577689243,20.93605577689243,18.33122529644269,16.364682539682537,20.378571428571426,20.761309523809526,22.28816,25.956746031746032,29.719523809523807,32.131904761904764,41.37595238095238,46.774103585657365,58.79820717131474,66.3056746031746,58.19695652173913,74.8940873015873,80.89545816733067,78.364
TMUS,T-Mobile US,4,Communication Services,,,,,,,,45.44556179775281,27.592411067193677,19.97888888888889,14.791190476190476,21.487460317460318,14.94692,22.20420634920635,30.586904761904762,36.447182539682544,44.293531746031746,62.591195219123506,63.27278884462151,75.38646825396825,103.89478260869565,130.22853174603173,133.51884462151395,146.5935
TROW,T. Rowe Price,17,Financials,11.377380952380951,9.915080645161291,9.382142857142858,10.736825396825397,15.704126984126985,19.388134920634922,25.723784860557767,33.25115537848606,32.26652173913043,26.479404761904764,35.50194444444444,40.351150793650795,43.63568,54.54988095238095,60.345079365079364,60.157896825396826,57.1913492063492,66.9371314741036,93.54298804780876,94.29039682539683,115.24106719367589,178.44039682539685,123.75067729083665,114.30999999999999
TTWO,Take-Two Interactive,5,Communication Services,8.031944444444445,9.744596774193548,15.325238095238095,18.536785714285717,21.542380952380952,23.504325396825397,15.194541832669323,18.263745019920318,20.123280632411067,9.21373015873016,10.28265873015873,14.374404761904762,12.28092,16.176190476190477,22.067896825396826,29.267301587301585,40.248531746031745,80.86015936254981,115.89752988047809,111.80222222222223,146.8476679841897,175.6461507936508,129.80752988047809,107.3555
TPR,"Tapestry, Inc.",19,Consumer Discretionary,1.9008474576271188,2.7958064516129033,4.619365079365079,8.955595238095238,15.006666666666666,21.698809523809526,23.83808764940239,31.417490039840636,19.134624505928855,18.13345238095238,29.68797619047619,41.52551587301588,46.04532,40.24281746031746,31.10376984126984,27.616150793650796,31.21186507936508,35.49772908366534,40.878964143426295,26.90456349206349,18.397509881422923,39.461865079365076,33.815657370517926,42.421
TRGP,Targa Resources,1,Energy,,,,,,,,,,,14.799999999999999,18.550873015873016,26.8732,41.64769841269841,71.72753968253969,49.00944444444444,27.722023809523808,37.42406374501992,40.20103585657371,35.06821428571429,19.81407114624506,40.74043650793651,66.68896414342629,73.98049999999999
TGT,Target Corporation,47,Consumer Staples,19.789603174603176,23.530161290322578,24.706825396825398,23.50246031746032,30.156626984126984,35.72170634920635,36.02179282868526,41.81964143426295,32.90624505928854,28.93916666666667,38.28861111111111,37.364087301587304,43.962199999999996,50.57488095238096,48.31968253968254,63.13873015873016,61.254484126984124,50.3810358565737,68.77561752988048,85.35400793650793,126.16798418972331,217.9803968253968,177.69490039840636,160.369
TEL,TE Connectivity,12,Information Technology,,,,,,,,26.04697841726619,22.230197628458498,14.188055555555556,22.08468253968254,26.845317460317464,27.849439999999998,38.7890873015873,50.702261904761905,56.650555555555556,54.15396825396825,72.65756972111554,83.77318725099602,83.34932539682539,86.9306324110672,136.764126984127,125.80231075697212,122.059
TDY,Teledyne Technologies,3,Information Technology,17.686785714285712,15.589717741935484,16.66642857142857,14.791349206349206,22.287619047619046,32.63464285714286,36.70430278884462,46.11482071713147,50.70458498023716,32.8509126984127,40.38626984126984,50.599444444444444,61.787800000000004,79.65686507936508,96.84464285714286,98.84694444444445,99.85777777777778,144.60075697211155,208.39250996015934,278.34142857142854,336.5935177865613,422.30630952380955,404.2884462151394,412.17650000000003
TFX,Teleflex,4,Health Care,25.080833333333334,32.414032258064516,36.524880952380954,32.205912698412696,36.35563492063493,46.895714285714284,49.01625498007968,57.98808764940239,46.010158102766795,40.21190476190476,49.72718253968254,52.104285714285716,58.31384,76.51496031746032,100.33126984126984,121.27472222222222,154.205,206.8965737051793,255.33099601593625,313.81654761904764,354.2245454545454,381.3898015873016,268.46828685258964,243.9565
TER,Teradyne,3,Information Technology,60.20634920634921,30.634999999999998,21.120396825396828,15.724880952380953,18.32734126984127,13.407619047619047,13.864462151394422,14.028127490039841,8.795098814229249,6.623531746031746,10.29642857142857,13.601111111111111,14.35808,15.575793650793651,17.861507936507937,18.311507936507937,20.025992063492065,33.39713147410359,38.64988047808765,49.13805555555556,78.70486166007906,128.1013492063492,101.37163346613545,96.5265
TSLA,"Tesla, Inc.",3,Consumer Discretionary,,,,,,,,,,,1.555923076923077,1.787063492063492,2.0776399999999997,6.96047619047619,14.888690476190476,15.33607142857143,13.984642857142857,20.954621513944222,21.15378486055777,18.235198412698413,96.66577075098813,259.9981746031746,263.0931474103586,134.196
